name,DS100,"UIC (IBNR)",Latitude,Longitude
"Utrecht Terwijde",PNAAG,8400022,52.1000753,4.6497220993042
"Utrecht Vaartsche Rijn",PNUVR,8400606,52.078889,5.1216674
"Utrecht Zuilen",PNAAX,8400039,52.103055,4.6483335494995
Utting,MUTG,8006048,48.022741,11.093969
Uttwil,XSUW,8506122,47.5860214293216,9.33968840224464
Utzedel,WUTZ,8013177,53.860724,13.116222
Vac,XMV,5501413
Vach,NVA,8006052,49.517572,10.986146
Vacha,UV,8013178
Vachdorf,UVA,8013179,50.529337,10.538533
Vachendorf,MVAD,8006717,47.826814,12.32188
Vahldorf,LVA,8013180,52.252389,11.499764
Vaihingen(Enz),TV,8006053,48.948118,8.957632
Vaihingen(Enz)Nord,TVN,8007660
"Vaires Torcy",XFVAR,8700378
Val-de-Reuil,XFVDR,8700321
Valby(Koebenhavn),XDVAL,8602714
Valdaora-Anterselva/Olang-Antholz,XIVO,8300443
Valdek,XTVA,5403273
"Valence TGV",XFVCV,8704943
"Valence Ville",XFVC,8700056
Valenciennes,XFVA,8700078
Valkenburg(NL),XNVB,8400632,50.869720458984,5.8322219848633
Vallendar,KVA,8006054,50.399645,7.609821
"Vamdrup st",XDVA,8602722
Vandans,XAVA,8100380
Varangeville-St-Nicolas,XFVN,8702174
"Varde Kaserne st",XDVRK,8600130
"Varde Vest st",XDVRW,8602927
"Varde st",XDVR,8602729
Varel(Oldb),HVA,8006056,53.399098,8.150187
Varnsdorf,XTVD,5400220
"Varnsdorf Pivovar Kocour",XTVK,5454532
"Varnsdorf stare nadr",XTSVD,5456709
Varsseveld,ONVS,8400635,51.937257,6.458839
Vastorf,AVF,8006058,53.199049,10.555558
Vaterstetten,MVS,8006059,48.104109,11.76438
Vechelde,HVEC,8006060,52.257212,10.35976
Vechta,HVCH,8006061,52.728904,8.280367
Vechta-Stoppelmarkt,HVCS,8087020,52.749146,8.293578
Veendam,PNABO,8400095,53.10324,4.6455554962158
"Veenendaal Centrum",ONVEC,8400627,52.020000457764,5.548611164093
"Veenendaal West",ONVEW,8400628,52.028057098389,5.531388759613
"Veenendaal-De Klomp",XNVK,8400637,52.045833587646,5.5738887786865
Vehlefanz,BVLZ,8013183,52.722332,13.114827
Veilsdorf,UVF,8013184,50.41533,10.813763
Veitshöchheim,NVE,8006065,49.831432,9.876196
Vejprty,XTVY,5400383
"Velbert Rosenhügel",EVLR,8006064,51.300124,7.101725
Velbert-Langenberg,ELBG,8003529,51.354764,7.122377
Velbert-Neviges,ENV,8004340,51.313159,7.090484
Velbert-Nierenhof,ENIR,8004430,51.372376,7.134154
"Velden am Wörther See",XAVE,8100081
"Velden(b Hersbruck)",NVN,8006067,49.610808,11.518333
Velgast,WV,8010355,54.277316,12.803137
"Velke Zernoseky",XTVZ,5403344
"Velky Senov",XTVV,5403355
"Velky Senov zast.",XTVVZ,5403356
Vellmar-Niedervellmar,FNV,8004415,51.351851,9.478438
Vellmar-Obervellmar,FOV,8004597,51.359679,9.452475
Vellmar-Osterberg/EKZ,FVOE,8006068,51.35426,9.460796
Velp,ONVL,8400640,51.994720458984,5.9802780151367
Velten(Mark),BVLT,8013185,52.684889,13.172034
Vendenheim,XFVH,8702148
"Venezia Mestre",XIVNM,8300093
"Venezia Santa Lucia",XIVNS,8300094
Venissieux,XFVE,8700380
Venlo,XNVL,8400644,51.363609313965,6.1727776527405
Venray,ONV,8400646,51.526568099007,6.0141777992248
Ventimiglia,XIVT,8300146
Ventschow,WVE,8013186,53.787208,11.580016
Vercelli,XIVE,8300008
Verden(Aller),HV,8006076,52.920818,9.237855
Veringendorf,TVRD,8007233,48.160279,9.199108
Veringenstadt,TVRS,8007232,48.181412,9.210822
Vernante,XIVNN,8300390
Vernawahlshausen,HVWH,8006078,51.629529,9.614442
"Verneuil lEtang",XFVEE,8702187
"Verneuil sur Avre",XFVEA,8704808
Vernon(Eure),XFVNO,8700230
"Verona Porta Nuova",XIVP,8300120
"Verviers Central",XBVC,8800016
Verviers-Palais,XBVP,8800268
"Vesele pod Rabstejnem",XTVER,5403371
Vetschau,BV,8013188,51.789759,14.081023
"Vettweiß",KVET,8006079,50.743072,6.602616
"Viby Sjaelland st",XDVSJ,8602825
Vicenza,XIVC,8300126
Viechtach,NVIC,8070561,49.078863,12.889255
Vienenburg,HVBG,8000364,51.955034,10.562174
Vienne,XFVI,8700095
"Vierenstraße",DVR,8013190,50.466902,12.967797
Vierkirchen-Esterhofen,MESH,8001922,48.361118,11.445108
Vierlingsbeek,ONVI,8400647,51.59193,5.99714
Viernau,UVU,8013191,50.667106,10.558908
Viersen,KV,8000174,51.254947,6.403896
Vieselbach,UVI,8013192,50.992971,11.137866
Vievola,XFVVA,8704841
"Vilemov u Sluknova",XTVL,5403384
Villabassa-Braies/Niederdorf-Prags,XIVB,8300449
"Villach Hbf",XAVH,8100147
"Villach Warmbad",XAWV,8100382,46.5882653199344,13.8285847862442
"Villach Westbf",XAVW,8100148
"Villars les Dombes",XFVD,8704846
"Villedieu les Poeles",XFVDS,8704852
"Villers Cotterets",XFVR,8702156
Villiers-le-Bel-Gonesse,XFVG,8704878
Villingen(Schwarzw),RVL,8000366,48.058022,8.465261
"Villingen-Schwenningen Eisstadion",RVLE,8000356,48.052772,8.528553
"Villingen-Schwenningen Hammerstatt",RVLH,8000393,48.060175,8.546922
Villmar,FVR,8006083,50.39562,8.186885
"Vils in Tirol",XAV,8100116
Vilsbiburg,MVSB,8006084,48.447384,12.3475
Vilseck,NVK,8006085,49.615629,11.801058
Vilshofen(Niederbay),NVI,8006086,48.629551,13.190867
Vilvoorde,XBVV,8800090
Vinkovci,XRVI,7800018
Vinzelberg,LVG,8013194,52.569185,11.67196
"Vipiteno-Val di Vizze/Sterzing-Pfitsch",XIVS,8300121
"Visby st",XDVY,8602867
Vise,XBV,8800172
Visp,XSVI,8501605,46.2940248591228,7.88145816487087
Visselhövede,HVIS,8006090,52.980059,9.566642
"Vitry le François Gare",XFVF,8700082
Vittel,XFVT,8700520
Vleuten,XNVT,8400651,52.103054046631,5.0108332633972
Vlissingen,XNVI,8400652,51.445835113525,3.5952777862549
"Vlissingen Souburg",ONVIS,8400653,51.464721679688,3.5952777862549
Vlotho,HVLO,8006091,52.1718,8.86419
Voerde(Niederrhein),EVD,8006098,51.597541,6.688813
Voerendaal,ONVOD,8400656,50.887222290039,5.9302778244019
Vogelsang(Gransee),WVOG,8013198,53.037712,13.385687
Vogelweh,SVO,8006100,49.438535,7.706011
Voghera,XIVOG,8300492
Vohburg,MVG,8006101,48.739125,11.60735
Vohren,EVOH,8006103,51.94351529,8.05649663
Voigtsgrün,DVO,8013201,50.634018,12.426541
Voigtstedt,UVO,8013202,51.391632,11.306824
"Vojens st",XDV,8602887
Vojtanov,XTV,5400188
Voldagsen,HVOL,8006104,52.101681,9.582677
Volders-Baumkirchen,XAVO,8100337,47.2960941020982,11.5641883894346
Volkach-Astheim,NVOLA,8070860,49.864345,10.217033
Volkmarsen,FVA,8006107,51.407567,9.117226
Volkringhausen,EVOK,8006109,51.359889,7.872214
Volpriehausen,HVOP,8006112,51.660967,9.737822
Voorburg,ONVOB,8400658,52.066665649414,4.3594446182251
Voorhout,ONVOO,8400655,52.224445343018,4.4844446182251
Voorschoten,ONVOS,8400659,52.1252784729,4.4324998855591
Voorst-Empe,PNAAW,8400038,52.157501220703,4.5533332824707
Vorden,ONVOR,8400661,52.1071949,6.3170457
"Vordingborg st",XDVB,8602903
Vorhop,HVHP,8006116,52.64804,10.656384
Vormwald,EVRD,8006117,50.980421,8.143094
"Vormwald Dorf",EVRO,8006118,50.989929,8.127215
Vorra(Pegnitz),NV,8006120,49.563921,11.494502
"Voßloch",AVSL,8007068,53.790602,9.735868
Vriezenveen,ONVZV,8400664,52.40203,6.60041
"Vroegum st",XDVM,8602914
Vroomshoop,ONVRH,8400666,52.4571921,6.5696679
Vught,ONVU,8400667,51.655555725098,5.2919445037842
"Vysoka Pec",XTVP,5400237
Vöcklabruck,XAVB,8100507,48.0100063617427,13.6639379285357
Vöcklamarkt,XAVM,8100508,47.9979096640771,13.4893003519409
Vöhl-Ederbringhausen,FEDN,8001664,51.129568,8.871803
Vöhl-Herzhausen,FHZN,8002802,51.181224,8.884998
Vöhl-Schmittlotheim,FSLM,8005382,51.156838,8.900261
Vöhl-Thalitter,FTHA,8006093,51.217442,8.895033
Vöhringen,MVRN,8006094,48.279088,10.083628
Vöhrum,HVOE,8006095,52.335731,10.167325
Völklingen,SVL,8000175,49.249091,6.848156
Völksen/Eldagsen,HELV,8001741,52.211875,9.626528
Völs,XAVL,8101728,47.2556339927289,11.3216663976922
"Wabern(Bz Kassel)",FWAB,8000368,51.103134,9.35804
Wachenheim(Pfalz),RWCH,8006125,49.4393,8.191152
Wachenheim-Mölsheim,FWAM,8006126,49.635362,8.168439
Wackershofen,TWHF,8006135,49.137249,9.697115
Waddinxveen,ONWA,8400675,52.044166564941,4.6497220993042
"Waddinxveen Noord",ONWAN,8400674,52.055000305176,4.6483335494995
"Waddinxveen Triangel",PNXTL,8400677,52.02725,4.6491
Waffenbrunn,NWAF,8006134,49.261541,12.675032
Wagersrott,AWGR,8007596
Waggonfabrik,FWFK,8006136,50.014915,8.235108
Waghäusel,RWG,8006137,49.248186,8.508313
Waging,MWGN,8006138,47.931617,12.727085
"Wahlbach(Kr Siegen)",EWAL,8006139,50.758416,8.053783
Wahlheim,FWHM,8000327,49.719105,8.09992
Wahlitz,LWH,8013205,52.109177,11.788868
Wahlstedt,AWAH,8007273,53.961223,10.229575
Wahlwies,RWW,8077775,47.814176,8.965227
Wahrenholz,HWAZ,8006144,52.608002,10.606954
Waiblingen,TWN,8000180,48.826124,9.299882
Waibstadt,RWB,8007442,49.300941,8.919354
Waigolshausen,NWA,8006147,49.967293,10.116027
Wakendorf,AWK,8006148,53.866266,10.365956
"Wald am Schoberpass",XAWA,8100127
Walddrehna,BWA,8013210,51.772723,13.617249
Waldenburg(Sachs),DWAL,8013211
Waldenburg(Württ),TWG,8006154,49.202537,9.658699
Waldershof,NWDH,8006155,49.98272,12.057267
Waldfischbach,SWAB,8006156,49.288555,7.652035
"Waldhausen(b Geislingen)",TWHS,8007073,48.635308,9.907723
"Waldhausen(b Schorndorf)",TWY,8006157,48.789185,9.637927
Waldheim,DWA,8010359,51.075344,13.014033
Waldkirch,RWA,8006159,48.095691,7.957245
Waldkirchen(Erzgeb),DWK,8013212,50.762714,13.090571
Waldkirchen(Niederbay.),NWKN,8006160,48.737164,13.60658
Waldkraiburg,MWKG,8006164,48.202953,12.408022
Waldmünchen,NWLM,8006163,49.377886,12.696007
Waldshut,RWU,8006167,47.621368,8.219526
Walenstadt,XSWA,8509414,47.1198710092825,9.31297181278078
Walferdange,XLWF,8271060
Walhausen(Saar),SWL,8006170,49.5588,7.129374
Walheim(Württ),TWH,8006171,49.010941,9.152118
Walkenried,HWKD,8006172,51.584876,10.608814
Wallau(Lahn),FWA,8000187,50.922898,8.47001
Walldorf(Hess),FWF,8006175,50.001339,8.580811
Walldorf(Werra),UWD,8013215,50.617603,10.390843
Walldürn,RWDN,8006176,49.578023,9.367542
Wallenrod,FWAD,8006180,50.66402784,9.33183722
Wallersdorf,NWLD,8006181,48.740644,12.743464
Wallertheim,FWAH,8006183,49.832648,8.049458
Walleshausen,MWHN,8006184,48.150218,10.980995
Wallhausen(Helme),UWAL,8013217,51.461883,11.204237
Wallhausen(Württ),TWAL,8006145,49.209151,10.063117
Wallisellen,XSWS,8503129,47.4127169826813,8.59191127026975
Wallwitz(Saalkr),LWWZ,8013220,51.581758,11.921079
Walpertskirchen,MWKN,8006190,48.260872,11.970421
Walporzheim,KWAP,8006191,50.533924,7.07992
Walschleben,UWL,8013221,51.067881,10.955958
Walsleben,WWL,8013222,52.947039,12.679027
Walsrode,HWSR,8006193,52.864855,9.600906
Waltershausen,UWN,8013223,50.90073,10.563743
"Waltershausen Schnepfenthal",USNT,8013224,50.883974,10.576211
Wandersleben,UWA,8013226,50.906666,10.852498
Wandlitz,BWAZ,8013227,52.744823,13.46615
Wandlitzsee,BWAS,8013228,52.755967,13.474025
Wangen(Allgäu),TWW,8006200,47.689227,9.830573
Wangen(Unstrut),UWG,8013240,51.271505,11.545293
Wangerooge,HWG,8007766,53.78777097,7.89897875
"Wanne-Eickel Hbf",EWAN,8000192,51.531256,7.165783
Wannweil,TWAN,8006203,48.512315,9.150449
"Wansleben am See",LWAN,8013230,51.462417,11.746764
Warburg(Westf),HWAR,8000196,51.492953,9.163845
Waren(Müritz),WWR,8010361,53.521512,12.680678
Warendorf,EWAF,8006206,51.950091,7.984464
Warendorf-Einen-Müssingen,EWEM,8006207,51.9614,7.894774
Warenshof,WWAH,8013232,53.530788,12.645419
Warffum,ONWAR,8400679,53.3908431,6.5671364
Warmbad,DWAB,8013235,50.668495,13.064031
Warnemünde,WWM,8013236,54.176852,12.091271
"Warnemünde Werft",WWMW,8013237,54.16932,12.085638
Warngau,MWGU,8006210,47.83357,11.709472
Warnitz(Uckermark),WWAN,8013238,53.182031,13.876684
"Warszawa Centralna",XPWC,5100065
"Warszawa Wschodnia",XPWW,5100066
"Warszawa Zachodnia",XPWZ,5100067
"Wartberg im Mürztal",XAWB,8100383,47.5273319684292,15.4841759728053
Wartberg/Krems,XAWBK,8101742
Warthausen,TWV,8006212,48.129915,9.801661
Wasbek,AWA,8006213,54.075581,9.898016
"Wasen, Ettlingen",RETW,723576
Wasenweiler,RWR,8006215,48.046834,7.687126
Wasseralfingen,TWA,8006217,48.858615,10.103645
Wasserbillig,XLW,8200340
Wasserburg(Bodensee),MWBG,8006218,47.571903,9.639064
Wasserburg(Günz),MWSG,8006219,48.438377,10.269707
Wasserburg(Inn)Bf,MWSB,8006220,48.061563,12.18523
Wasserliesch,SWAS,8006222,49.708467,6.537216
Wasserthaleben,UWTL,8013244,51.258684,10.88998
Wassertrüdingen,MWTD,8070567,49.043792,10.607434
"Wasserzell(b Eichstätt)",MWAS,8006224,48.875347,11.16797
Wasungen,UWS,8013245,50.662895,10.359287
Watenstedt,HWNS,8006225
Waterloo,XBWA,8800136
Watermael/Watermaal,XBWM,8800525
Wattenscheid,EWAT,8006226,51.473214,7.139521
Wattenscheid-Höntrop,EWHP,8006227,51.459894,7.153535
Watzelsteg,NWAS,8007341,49.206939,12.899847
Watzenborn-Steinberg,FWST,8006229,50.5455,8.723435
Webau,LWBU,8013246,51.1793496,12.06655737
Wecker,XLWK,8271080
Weckesheim,FWCK,8006232,50.359559,8.843673
Weddel(Braunschw),HWED,8006233,52.269118,10.623494
Wedel(Holst),AWL,8006236,53.581995,9.705161
Weener,HWEE,8006237,53.163271,7.343095
Weert,XNWT,8400684,51.248611450195,5.7036108970642
Weesenstein,DWSN,8013247,50.936358,13.862885
Weesp,XNWS,8400685,52.3127784729,5.0430555343628
Weetzen,HWEZ,8000342,52.298351,9.635376
Weeze,KWEE,8006240,51.624294,6.197976
Wefensleben,LWF,8013248,52.17694,11.155205
Wega,FWGA,8006241,51.128192,9.175551
Wegberg,KWEG,8006243,51.145179,6.281289
Wegeleben,LWEG,8010364,51.871583,11.168551
Wegenstedt,LWST,8013250,52.387075,11.208882
Wegliniec,XPWE,5100068
Wehdel,AWHD,8007812,53.512364,8.806549
Wehl,ONWEL,8400686,51.9578065,6.213844
Wehr(Mosel),SWE,8006252,49.586464,6.376822
Wehr-Brennet,RBN,8001174,47.58092,7.910525
Wehrden,HWEH,8087065,51.709614,9.382552
Wehretal-Reichensachsen,FRSA,8005003,51.154096,9.985977
Wehrheim,FWEH,8007853,50.296348,8.56703
Weibhausen,MWBH,8006255,47.898573,12.692476
Weichering,MWEI,8006256,48.720645,11.330409
Weickersdorf(Sachs),DWEI,8013253,51.110906,14.151122
Weickersgrüben,NWGR,8006257,50.107067,9.782546
Weida,UWE,8010365,50.785642,12.061846
"Weida Altstadt",UWEA,8013254,50.76787,12.058457
"Weida Mitte",UWEM,8013251,50.776506,12.055613
Weiden(Oberpf),NWDO,8000204,49.67049,12.153846
Weidenbach,MWDB,8006258,48.254215,12.347286
Weidenberg,NWBE,8006259,49.943612,11.723267
Weidenthal,RWD,8006261,49.417494,7.994912
Weiding,NWDG,8006264,49.255722,12.776995
Weiherhammer,NWHR,8006266,49.631253,12.061829
Weiherhof,NWHF,8006267,49.459926,10.928488
Weikersheim,TWM,8006269,49.478463,9.905718
"Weil am Rhein",RW,8006272,47.593973,7.608419
"Weil am Rhein Ost",RWEI,8006273,47.590629,7.63478
"Weil am Rhein-Gartenstadt",RWGA,8000143,47.588707,7.616284
"Weil am Rhein-Pfädlistraße",RWPF,8000146,47.589015,7.626493
"Weil der Stadt",TW,8006271,48.755483,8.872806
"Weil im Schönbuch Röte",TWEI,8085013,48.62095,9.049898
"Weil im Schönbuch Troppel",TWEIT,8085012,48.620216,9.042722
"Weil im Schönbuch Untere Halde",TWEIU,8085014,48.62044,9.062796
Weilbach(Unterallg),MWLB,8006279,48.125996,10.429623
Weilbach(Unterfr),NWE,8006274,49.668683,9.213165
Weilburg,FWG,8000218,50.486368,8.267949
"Weiler (Brohltal)",KWLB,8071906,50.459034,7.258502
Weiler(Rems),TWEL,8006277,48.800301,9.501991
Weilerswist,KWES,8006280,50.750293,6.845078
Weilerswist-Derkum,KDEK,8001416,50.704964,6.81683
Weilheim(Oberbay),MWH,8000220,47.845363,11.14286
Weilheim(Württ),TWLH,8006281,48.025106,8.775956
Weilimdorf,TSWF,8006268,48.82208,9.094328
Weimar,UWM,8010366,50.991487,11.326458
"Weimar Berkaer Bf",UWMB,8013256,50.980626,11.313686
"Weimar West",UWMT,8013266,50.988083,11.311561
"Weinböhla Hp",DWEW,8013267,51.159098,13.561549
Weinfelden,XSW,8506105,47.5662241626392,9.10634628137412
"Weingarten Berg",TWEB,8087067,47.816852,9.616876
Weingarten(Baden),RWGT,8006287,49.059101,8.521224
Weinheim(Bergstr),RWE,8000377,49.553302,8.665351
Weinheim-Lützelsachsen,RLUE,8003792,49.527385,8.649501
Weinsberg,TWR,8006289,49.147997,9.287024
"Weinsberg West",TWRW,8006290,49.151162,9.273139
"Weinsberg/Ellhofen Gewerbegebiet",TELI,8006294,49.148758,9.305552
"Weinweg, Karlsruhe",RKDW,721461
Weischlitz,DWS,8010367,50.448105,12.060517
Weisen,WWSN,8013258,53.025546,11.787505
Weisenbach,RWSB,8006291,48.727532,8.355263
Weisenheim(Sand),RWSS,8006292,49.513931,8.249874
Weiterstadt,FWI,8006306,49.909706,8.579385
Weixdorf,DWX,8013268,51.150471,13.80664
"Weixdorf Bad",DWXB,8013269,51.140116,13.802003
Weizen,RWZ,8070569,47.768832,8.476514
Weizern-Hopferau,MWZH,8006309,47.614593,10.62046
"Weißandt-Gölzau",LWG,8013259,51.66967,12.028765
"Weißenau",TWSN,8006296,47.765975,9.594383
"Weißenburg(Bay)",NWG,8006298,49.029673,10.96539
"Weißenfels",UW,8010368,51.204615,11.970926
"Weißenfels West",UWWE,8013261,51.194482,11.943964
"Weißenhorn",MWSH,8006299,48.305795,10.153157
"Weißenhorn-Eschach",MAES,8006305,48.300999,10.135093
"Weißenohe",NWEO,8006300,49.629283,11.249641
"Weißenthurm",KWEH,8006303,50.421177,7.450988
"Weißer See",WWES,8070946,53.283034,12.948926
"Weißes Roß",DWRO,8013263,51.106628,13.661618
"Weißwasser(Oberlausitz)",BWW,8010370,51.505442,14.638027
Welgesheim-Zotzenheim,FWZ,8006312,49.878575,7.956653
Welkenraedt,XBW,8800017
Welkers,FWES,8006313,50.480996,9.722538
Wellen(Magdeburg),LWL,8013271,52.136163,11.432138
Wellen(Mosel),SWN,8006315,49.67266,6.441322
Wellendorf,HWLL,8006316,52.181173,8.140157
Wellmitz,BWZ,8013272,52.064644,14.714896
"Wels Hbf",XAWE,8100014,48.166187266768,14.0272859949486
"Welschen Ennest",EWSE,8006320,51.04197,8.00361
Welschingen-Neuhausen,RWEL,8006321,47.83403,8.769216
Welver,EWVE,8006323,51.616253,7.956653
"Wemmetsweiler Rathaus",SWRR,8000378,49.369521,7.085936
"Wendisch Evern",AWE,8006330,53.217641,10.462781
Wendisch-Rietz,BSH,8012855,52.206826,14.009652
"Wendling b.Haag",XAWEN,8101785
Wendlingen(Neckar),TWD,8006331,48.672961,9.373011
"Wengern Ost",EWGO,8070571,51.40007591,7.35000344
Wennedach,TWEN,8079101,48.119398,9.902746
Wennigsen(Deister),HWSN,8006336,52.279628,9.572167
Wensickendorf,BWSD,8013278,52.754973,13.386685
Werbig,BWR,8010371,52.564622,14.407278
Werdau,DWR,8010372,50.726165,12.367086
"Werdau Nord",DWND,8013280,50.743676,12.371521
Werder(Havel),BWE,8010373,52.392939,12.926189
Werdohl,EWHL,8006339,51.259485,7.757544
Werdorf,FWDF,8006340,50.59289,8.417191
Werfen,XAWRF,8100539,47.4728020153912,13.1952958621023
Werl,EWER,8006342,51.558073,7.914136
Wernau(Neckar),TWER,8006346,48.694247,9.413898
Wernberg,NWRB,8006347,49.538931,12.146226
"Werne a d Lippe",EWRN,8006348,51.66925,7.622934
Werneuchen,BWER,8013285,52.637456,13.73831
Wernfeld,NWFH,8006349,50.026065,9.725529
Wernigerode,LWD,8010374,51.840254,10.788805
"Wernigerode Elmowerk",LWDE,8013286,51.838791,10.769264
"Wernigerode Hochschule Harz",LWDK,8017033,51.826217,10.765687
"Wernigerode Westerntor",LWDT,8017034,51.83396,10.780256
Wernigerode-Hasserode,LWDH,8017032,51.820098,10.743219
Wernshausen,UWH,8010375,50.72124,10.353606
Wernstein,XAWR,8100544,48.5040341042802,13.4553322943825
Wertach-Haslach,MWHA,8006353,47.628972,10.460369
Wertheim,TWT,8000231,49.762025,9.513095
Wertheim-Bestenheid,TWTB,8006354,49.786182,9.499932
Werther,UWTH,8013291,51.469932,10.74191
Wesel,EWES,8000242,51.65584,6.627134
"Wesel Feldmark",EWFK,8006356,51.676658,6.616308
Wesenberg,WWE,8013293,53.286702,12.962746
Wespelaar-Tildonk,XBWT,8800324
Wesselburen,AWBU,8006357,54.207179,8.932718
Wesseln,HWES,8006358,52.081543,10.034206
Westbarthausen,EWBH,8006360,52.096975,8.232642
Westbevern,EWBV,8006361,52.030984,7.743702
Westendorf,MWDF,8006363,48.571845,10.84337
"Westendorf in Tirol",XAWD,8100058
Westerburg,FWBG,8000245,50.557642,7.966978
Westerham,MWM,8006366,47.903892,11.828482
Westerhausen,HWTH,8006367,52.236324,8.278625
Westerland(Sylt),AWLA,8006369,54.906839,8.310925
"Westerland(Sylt), Sylt Shuttle",AWLAU,8030918,54.904738,8.313635
Westerstede-Ocholt,HOCH,8004610,53.202166,7.886468
Westerstetten,TWSH,8006373,48.520195,9.949281
Westervoort,PNABT,8400103,51.96286,4.4844446182251
Westewitz-Hochweitzschen,DWES,8013295,51.137616,13.027851
Westhausen,TWX,8006376,48.881409,10.183653
Westheim(Schwab),MWHS,8006378,48.385991,10.818233
Westheim(Westf),EWSM,8006379,51.494589,8.910255
Westheim-Langendorf,NWL,8006380,50.125775,9.932748
Westönnen,EWN,8006383,51.557529,7.960952
Wetter(Hessen),FWT,8006385,50.903715,8.729147
Wetter(Ruhr),EWET,8006386,51.386413,7.385915
Wetterzeube,LWZE,8013297,51.008351,12.012642
Wettingen,XSWE,8503505,47.4596367944127,8.31598635279994
Wetzlar,FWR,8000383,50.565631,8.503819
Wezep,ONWEZ,8400690,52.454166412354,6.0025000572205
"Weßling(Oberbay)",MWS,8006359,48.077374,11.251768
Wickede(Ruhr),EWIC,8006389,51.493201,7.869713
Wicklesgreuth,NWK,8006390,49.310689,10.71145
Wickrath,KWIC,8006391,51.13277,6.411505
Wiebelskirchen,SWK,8006392,49.371135,7.175665
Wiemersdorf,AWMD,8007059,53.954628,9.916483
"Wien Floridsdorf",XAWFL,8100236
"Wien Franz-Josefs-Bahnhof",XAWF,8100446,48.2267175516244,16.3612304841096
"Wien Hbf",XAWIE,8103000,48.1844853212324,16.3791270081246
"Wien Hbf (Autoreisezuganlage)",XAWIO,8100004
"Wien Hernals",XAHN,8100271
"Wien Hütteldorf",XAWH,8100447,48.1974457340754,16.2611412696273
"Wien Jedlersdorf",XAJD,8101013
"Wien Kaiserebersdorf",XAKS,8100374
"Wien Meidling",XAWG,8100514,48.1747780574444,16.3360885346304
"Wien Mitte",XAWMI,8100449,48.2057093363958,16.3842059716904
"Wien Penzing",XAWP,8100450,48.1927799609768,16.3043238319604
"Wien Praterstern",XAWNP,8100349,48.2209068644096,16.3913543750703
"Wien Simmering",XAWSG,8101553
"Wien Stadlau",XASU,8104229
"Wien Süßenbrunn",XASBN,8101619,48.2857960574421,16.4850262303651
"Wien Westbahnhof",XAWW,8100003,48.1963662085328,16.3373318584069
"Wiener Neustadt Hbf",XAWNS,8100516,47.8116141455171,16.2338650316963
"Wiener Straße, Kassel",FKWST,711550
Wierden,ONWID,8400691,52.361389160156,6.5916666984558
Wieren,HWRN,8006402,52.892588,10.655847
Wiesa(Erzgeb),DWIS,8013310,50.61064,13.023699
Wiesau(Oberpf),NWU,8006403,49.911013,12.191288
"Wiesbaden Hbf",FW,8000250,50.070791,8.243731
"Wiesbaden Ost",FWO,8006404,50.041412,8.256293
Wiesbaden-Biebrich,FWB,8000288,50.048829,8.236423
Wiesbaden-Erbenheim,FWE,8006407,50.054411,8.295044
Wiesbaden-Igstadt,FWIG,8006408,50.08258,8.325635
Wiesbaden-Schierstein,FWS,8006409,50.04759,8.194603
Wiesenau,BWSU,8013305,52.231321,14.583905
Wiesenburg(Mark),BWG,8010376,52.098825,12.431213
Wiesenburg(Sachs),DWSB,8013307,50.652705,12.566743
Wiesenfeld,FWIF,8006413,51.007519,8.749376
"Wiesenfeld(b Coburg)",NWDC,8006414,50.301555,10.911754
Wiesental,RWI,8006417,49.225458,8.50239
Wiesenthau,NWIE,8006418,49.713203,11.126521
Wieslensdorf,TWID,8006416,49.149785,9.422118
Wiesloch-Walldorf,RWS,8006421,49.291353,8.664146
Wiesmühl(Alz),MWSM,8006423,48.105999,12.564312
Wiesthal,NWI,8006426,50.016833,9.441051
Wijchen,ONWCH,8400710,51.811668395996,5.730833530426
