Expression Analysis: Metrics Tab



	Analysis Name	Probe Set Name	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score
10975	SA10Hu95	1758_r_at	1	1	12	12	12	0.08	1.49	1.0	5.0	A														

10976	SA10Hu95	1759_f_at	6	1	16	16	13	0.38	1.20	6.0	21.3	P														

10977	SA10Hu95	1760_s_at	5	4	16	16	15	0.31	0.50	1.3	25.3	A														

10978	SA10Hu95	1761_at	11	2	16	16	14	0.69	3.92	5.5	43.1	P														

10979	SA10Hu95	1762_at	5	2	16	16	13	0.31	0.68	2.5	-3.6	A														

10980	SA10Hu95	1763_at	3	7	16	16	15	0.19	-0.88	0.4	39.9	A														

10981	SA10Hu95	1764_s_at	9	0	16	16	15	0.56	2.61	Undef	105.4	P														

10982	SA10Hu95	1743_s_at	3	5	16	16	14	0.19	-1.98	0.6	-20.3	A														

10983	SA10Hu95	1744_at	1	6	16	16	14	0.06	-1.57	0.2	-64.3	A														

10984	SA10Hu95	1745_at	2	6	16	16	16	0.13	-2.34	0.3	-25.2	A														

10985	SA10Hu95	1746_s_at	6	1	16	16	14	0.38	1.41	6.0	99.9	P														

10986	SA10Hu95	1725_s_at	7	0	16	16	15	0.44	1.22	Undef	16.5	P														

10987	SA10Hu95	1726_at	9	4	16	16	15	0.56	0.67	2.3	-3.7	A														

10988	SA10Hu95	1727_at	3	4	16	16	13	0.19	-0.71	0.8	-11.0	A														

10989	SA10Hu95	1728_at	14	0	16	16	16	0.88	6.36	Undef	1773.3	P														

10990	SA10Hu95	1729_at	9	0	16	16	15	0.56	3.52	Undef	352.3	P														

10991	SA10Hu95	1730_s_at	6	5	16	16	14	0.38	1.13	1.2	32.1	A														

10992	SA10Hu95	1731_at	7	2	16	16	13	0.44	1.31	3.5	32.0	P														

10993	SA10Hu95	1732_at	2	3	16	16	14	0.13	-0.62	0.7	-7.5	A														

10994	SA10Hu95	1733_at	6	3	16	16	14	0.38	1.22	2.0	-0.2	A														

10995	SA10Hu95	1734_at	1	8	16	16	14	0.06	-1.24	0.1	-46.1	A														

10996	SA10Hu95	1735_g_at	4	6	16	16	16	0.25	-0.51	0.7	-136.6	A														

10997	SA10Hu95	1736_at	3	7	16	16	15	0.19	-0.39	0.4	-8.2	A														

10998	SA10Hu95	1737_s_at	16	0	16	16	16	1.00	7.46	Undef	2223.4	P														

10999	SA10Hu95	1738_at	3	5	16	16	14	0.19	0.42	0.6	92.4	A														

11000	SA10Hu95	1739_at	4	0	16	16	14	0.25	0.83	Undef	16.9	A														

11001	SA10Hu95	1740_g_at	5	1	16	16	14	0.31	1.45	5.0	37.1	A														

11002	SA10Hu95	1741_s_at	5	4	16	16	15	0.31	0.53	1.3	1.7	A														

11003	SA10Hu95	1742_at	8	2	16	16	15	0.50	1.65	4.0	148.1	P														

11004	SA10Hu95	1723_g_at	3	6	16	16	15	0.19	0.42	0.5	-25.0	A														

11005	SA10Hu95	1724_at	10	1	16	16	15	0.63	2.20	10.0	185.9	P														

11006	SA10Hu95	1703_g_at	10	1	16	16	15	0.63	3.56	10.0	240.8	P														

11007	SA10Hu95	1704_at	4	7	16	16	15	0.25	-0.28	0.6	56.9	A														

11008	SA10Hu95	1705_s_at	3	3	16	16	14	0.19	-0.30	1.0	-15.4	A														

11009	SA10Hu95	1706_at	15	1	16	16	14	0.94	6.51	15.0	807.4	P														

11010	SA10Hu95	1707_g_at	10	1	16	16	15	0.63	3.31	10.0	658.5	P														

11011	SA10Hu95	1708_at	11	0	16	16	14	0.69	3.12	Undef	138.9	P														

11012	SA10Hu95	1709_g_at	13	0	16	16	15	0.81	5.73	Undef	295.7	P														

11013	SA10Hu95	1710_s_at	8	4	16	16	15	0.50	1.49	2.0	-2.2	A														

11014	SA10Hu95	1711_at	15	0	16	16	16	0.94	5.38	Undef	793.7	P														

11015	SA10Hu95	1712_s_at	4	2	16	16	16	0.25	-0.09	2.0	-27.3	A														

11016	SA10Hu95	1713_s_at	14	1	16	16	14	0.88	4.26	14.0	129.4	P														

11017	SA10Hu95	1714_at	8	1	16	16	15	0.50	2.00	8.0	65.6	P														

11018	SA10Hu95	1715_at	4	1	16	16	15	0.25	0.18	4.0	-3.2	A														

11019	SA10Hu95	1716_at	5	5	16	16	16	0.31	0.23	1.0	-73.0	A														

11020	SA10Hu95	1717_s_at	5	3	16	16	16	0.31	0.42	1.7	12.2	A														

11021	SA10Hu95	1718_at	16	0	16	16	15	1.00	8.61	Undef	1641.6	P														

11022	SA10Hu95	1719_at	7	1	16	16	16	0.44	1.44	7.0	16.3	P														

11023	SA10Hu95	1720_at	3	5	16	16	14	0.19	0.38	0.6	-0.9	A														

11024	SA10Hu95	1721_g_at	9	0	16	16	14	0.56	3.85	Undef	56.3	P														

11025	SA10Hu95	1722_at	5	3	16	16	16	0.31	1.74	1.7	36.1	A														

11026	SA10Hu95	1698_g_at	11	2	16	16	14	0.69	4.42	5.5	186.0	P														

11027	SA10Hu95	1699_at	6	6	16	16	14	0.38	-0.47	1.0	34.4	A														

11028	SA10Hu95	1700_at	7	3	16	16	14	0.44	1.97	2.3	158.6	A														

11029	SA10Hu95	1701_at	5	4	16	16	15	0.31	0.64	1.3	19.6	A														

11030	SA10Hu95	1702_at	4	6	16	16	15	0.25	-0.82	0.7	-6.3	A														

11031	SA10Hu95	1681_at	8	4	16	16	15	0.50	0.79	2.0	43.1	A														

11032	SA10Hu95	1682_s_at	3	5	16	16	14	0.19	-0.40	0.6	-57.5	A														

11033	SA10Hu95	1683_at	5	5	16	16	14	0.31	-0.20	1.0	32.2	A														

11034	SA10Hu95	1684_s_at	6	4	16	16	15	0.38	0.72	1.5	-100.2	A														

11035	SA10Hu95	1685_at	5	0	16	16	16	0.31	2.10	Undef	46.6	A														

11036	SA10Hu95	1686_g_at	5	2	16	16	14	0.31	1.32	2.5	41.5	A														

11037	SA10Hu95	1687_s_at	4	7	16	16	14	0.25	-0.26	0.6	-39.7	A														

11038	SA10Hu95	1688_s_at	6	3	16	16	14	0.38	2.83	2.0	23.2	A														

11039	SA10Hu95	1689_at	8	3	16	16	15	0.50	0.61	2.7	217.1	A														

11040	SA10Hu95	1690_at	7	3	16	16	15	0.44	1.45	2.3	3.1	A														

11041	SA10Hu95	1691_at	5	6	16	16	14	0.31	0.96	0.8	-18.8	A														

11042	SA10Hu95	1692_s_at	7	4	16	16	15	0.44	0.24	1.8	-4.0	A														

11043	SA10Hu95	1693_s_at	13	0	16	16	15	0.81	5.89	Undef	1754.7	P														

11044	SA10Hu95	1694_s_at	1	6	16	16	14	0.06	-1.28	0.2	-22.8	A														

11045	SA10Hu95	1695_at	14	0	16	16	16	0.88	6.33	Undef	1792.3	P														

11046	SA10Hu95	1696_at	13	0	16	16	15	0.81	4.30	Undef	188.0	P														

11047	SA10Hu95	1697_s_at	0	4	16	16	15	0.00	-2.38	0.0	-33.8	A														

11048	SA10Hu95	1679_at	4	5	16	16	15	0.25	-0.17	0.8	0.2	A														

11049	SA10Hu95	1680_at	6	3	16	16	14	0.38	0.94	2.0	-50.6	A														

11050	SA10Hu95	1657_at	4	2	16	16	14	0.25	1.43	2.0	-11.5	A														

11051	SA10Hu95	1658_g_at	4	7	16	16	14	0.25	-0.25	0.6	7.2	A														

11052	SA10Hu95	1659_s_at	13	1	16	16	15	0.81	5.36	13.0	417.7	P														

11053	SA10Hu95	1660_at	12	0	16	16	15	0.75	4.30	Undef	222.7	P														

11054	SA10Hu95	1661_i_at	5	4	14	14	13	0.36	0.25	1.3	24.8	A														

11055	SA10Hu95	1662_r_at	1	0	6	6	6	0.17	0.85	Undef	66.2	A														

11056	SA10Hu95	1663_at	7	3	16	16	15	0.44	1.31	2.3	15.4	A														

11057	SA10Hu95	1664_at	6	3	16	16	14	0.38	0.73	2.0	121.1	A														

11058	SA10Hu95	1665_s_at	4	7	16	16	15	0.25	-0.92	0.6	-187.1	A														

11059	SA10Hu95	1666_at	8	2	16	16	15	0.50	2.82	4.0	13.2	P														

11060	SA10Hu95	1667_s_at	7	2	16	16	15	0.44	1.98	3.5	518.8	P														

11061	SA10Hu95	1668_s_at	6	3	16	16	14	0.38	1.09	2.0	5.0	A														

11062	SA10Hu95	1669_at	13	0	16	16	15	0.81	5.77	Undef	394.2	P														

11063	SA10Hu95	1670_at	6	4	16	16	15	0.38	0.96	1.5	-66.0	A														

11064	SA10Hu95	1671_s_at	10	3	16	16	15	0.63	2.56	3.3	71.2	P														

11065	SA10Hu95	1672_f_at	1	4	6	6	6	0.17	-1.71	0.3	-48.7	A														

11066	SA10Hu95	1673_at	13	0	16	16	15	0.81	3.70	Undef	255.1	P														

11067	SA10Hu95	1674_at	13	0	16	16	15	0.81	5.35	Undef	231.0	P														

11068	SA10Hu95	1675_at	15	1	16	16	15	0.94	8.14	15.0	761.6	P														

11069	SA10Hu95	1676_s_at	16	0	16	16	15	1.00	8.00	Undef	6738.5	P														

11070	SA10Hu95	1677_at	6	3	16	16	13	0.38	0.46	2.0	7.8	A														

11071	SA10Hu95	1678_g_at	1	4	16	16	16	0.06	-0.84	0.3	-11.5	A														

11072	SA10Hu95	1653_at	16	0	16	16	16	1.00	8.62	Undef	6576.2	P														

11073	SA10Hu95	1654_at	4	6	16	16	13	0.25	-0.57	0.7	1.1	A														

11074	SA10Hu95	1655_s_at	1	5	16	16	16	0.06	-0.48	0.2	-28.2	A														

11075	SA10Hu95	1656_s_at	4	6	16	16	14	0.25	-0.14	0.7	-15.5	A														

11076	SA10Hu95	1635_at	13	1	16	16	14	0.81	4.91	13.0	348.2	P														

11077	SA10Hu95	1636_g_at	14	0	16	16	15	0.88	5.26	Undef	1001.3	P														

11078	SA10Hu95	1637_at	12	1	16	16	15	0.75	3.91	12.0	202.6	P														

11079	SA10Hu95	1638_at	3	4	16	16	15	0.19	-0.50	0.8	-5.8	A														

11080	SA10Hu95	1639_s_at	7	3	16	16	15	0.44	1.23	2.3	64.5	A														

11081	SA10Hu95	1640_at	15	0	16	16	16	0.94	7.14	Undef	1443.8	P														

11082	SA10Hu95	1641_s_at	14	0	16	16	15	0.88	6.79	Undef	1564.5	P														

11083	SA10Hu95	1642_at	10	0	16	16	15	0.63	3.61	Undef	352.4	P														

11084	SA10Hu95	1643_g_at	16	0	16	16	16	1.00	8.28	Undef	1264.9	P														

11085	SA10Hu95	1644_at	14	0	16	16	15	0.88	5.00	Undef	400.9	P														

11086	SA10Hu95	1645_at	7	3	16	16	14	0.44	0.82	2.3	4.9	A														

11087	SA10Hu95	1646_at	4	6	16	16	14	0.25	-0.45	0.7	-6.8	A														

11088	SA10Hu95	1647_at	10	0	16	16	16	0.63	3.13	Undef	146.8	P														

11089	SA10Hu95	1648_at	5	2	16	16	14	0.31	1.88	2.5	13.1	A														

11090	SA10Hu95	1649_at	10	1	16	16	14	0.63	3.11	10.0	80.7	P														

11091	SA10Hu95	1650_g_at	11	0	16	16	14	0.69	2.77	Undef	315.5	P														

11092	SA10Hu95	1651_at	11	1	16	16	13	0.69	3.09	11.0	309.5	P														

11093	SA10Hu95	1652_at	8	3	16	16	16	0.50	1.32	2.7	138.6	A														

11094	SA10Hu95	1633_g_at	12	1	16	16	15	0.75	4.15	12.0	180.7	P														

11095	SA10Hu95	1634_s_at	2	5	16	16	15	0.13	-0.90	0.4	-7.3	A														

11096	SA10Hu95	1612_s_at	15	0	16	16	16	0.94	6.67	Undef	3850.6	P														

11097	SA10Hu95	1613_s_at	3	1	16	16	14	0.19	0.31	3.0	-2.3	A														

11098	SA10Hu95	1614_s_at	10	1	16	16	15	0.63	2.86	10.0	78.2	P														

11099	SA10Hu95	1615_at	6	4	16	16	15	0.38	0.91	1.5	-82.7	A														

11100	SA10Hu95	1616_at	5	1	16	16	16	0.31	0.83	5.0	22.3	A														

11101	SA10Hu95	1617_at	5	5	16	16	15	0.31	0.41	1.0	38.9	A														

11102	SA10Hu95	1618_at	4	5	16	16	15	0.25	-0.76	0.8	-2.1	A														

11103	SA10Hu95	1619_g_at	7	4	16	16	14	0.44	1.79	1.8	83.0	A														

11104	SA10Hu95	1620_at	7	4	16	16	15	0.44	1.46	1.8	10.3	A														

11105	SA10Hu95	1621_at	4	4	16	16	15	0.25	0.44	1.0	-10.0	A														

11106	SA10Hu95	1622_at	9	1	16	16	15	0.56	3.28	9.0	322.7	P														

11107	SA10Hu95	1623_s_at	3	3	16	16	15	0.19	-0.32	1.0	12.6	A														

11108	SA10Hu95	1624_at	7	2	16	16	15	0.44	2.06	3.5	54.3	P														

11109	SA10Hu95	1625_at	5	1	16	16	15	0.31	1.02	5.0	51.7	A														

11110	SA10Hu95	1626_at	2	4	16	16	14	0.13	-0.81	0.5	-8.6	A														

11111	SA10Hu95	1627_at	9	1	16	16	14	0.56	2.22	9.0	160.0	P														

11112	SA10Hu95	1628_at	3	4	16	16	14	0.19	-0.56	0.8	-19.9	A														

11113	SA10Hu95	1629_s_at	15	0	16	16	15	0.94	7.10	Undef	1394.4	P														

11114	SA10Hu95	1630_s_at	6	5	16	16	15	0.38	0.78	1.2	63.2	A														

11115	SA10Hu95	1631_at	6	4	16	16	15	0.38	-0.12	1.5	-63.5	A														

11116	SA10Hu95	1632_at	4	4	16	16	14	0.25	0.58	1.0	18.8	A														

11117	SA10Hu95	1608_at	5	3	16	16	15	0.31	0.61	1.7	-55.5	A														

11118	SA10Hu95	1609_g_at	7	2	16	16	14	0.44	1.32	3.5	3.0	P														

11119	SA10Hu95	1610_s_at	2	2	16	16	15	0.13	0.03	1.0	5.6	A														

11120	SA10Hu95	1611_s_at	4	3	16	16	15	0.25	1.24	1.3	9.9	A														

11121	SA10Hu95	1590_s_at	14	2	16	16	15	0.88	5.70	7.0	307.1	P														

11122	SA10Hu95	1591_s_at	3	3	16	16	14	0.19	0.35	1.0	35.5	A														

11123	SA10Hu95	1592_at	11	0	16	16	15	0.69	3.71	Undef	118.1	P														

11124	SA10Hu95	1593_at	4	5	16	16	14	0.25	0.24	0.8	5.0	A														

11125	SA10Hu95	1594_at	12	0	16	16	16	0.75	5.69	Undef	326.2	P														

11126	SA10Hu95	1595_at	5	6	16	16	14	0.31	0.20	0.8	-1.4	A														

11127	SA10Hu95	1596_g_at	12	0	16	16	16	0.75	3.62	Undef	43.9	P														

11128	SA10Hu95	1597_at	6	4	16	16	14	0.38	1.47	1.5	-3.9	A														

11129	SA10Hu95	1598_g_at	10	1	16	16	15	0.63	3.21	10.0	459.8	P														

11130	SA10Hu95	1599_at	10	1	16	16	15	0.63	2.78	10.0	48.0	P														

11131	SA10Hu95	1600_at	5	2	16	16	14	0.31	1.69	2.5	34.8	A														

11132	SA10Hu95	1601_s_at	4	8	16	16	14	0.25	-1.35	0.5	-36.5	A														

11133	SA10Hu95	1602_at	6	2	16	16	16	0.38	1.19	3.0	20.7	M														

11134	SA10Hu95	1603_g_at	5	3	16	16	15	0.31	1.24	1.7	21.0	A														

11135	SA10Hu95	1604_at	2	3	16	16	14	0.13	1.11	0.7	40.2	A														

11136	SA10Hu95	1605_g_at	6	5	16	16	14	0.38	-0.44	1.2	-5.0	A														

11137	SA10Hu95	1606_at	5	6	16	16	15	0.31	0.43	0.8	-38.7	A														

11138	SA10Hu95	1607_at	2	6	16	16	14	0.13	-2.24	0.3	-88.9	A														

11139	SA10Hu95	1588_at	6	4	16	16	14	0.38	1.22	1.5	5.4	A														

11140	SA10Hu95	1589_s_at	6	1	16	16	15	0.38	1.21	6.0	1.0	P														

11141	SA10Hu95	1568_s_at	9	1	16	16	14	0.56	3.67	9.0	31.0	P														

11142	SA10Hu95	1569_r_at	3	2	11	11	11	0.27	0.41	1.5	13.4	A														

11143	SA10Hu95	1570_f_at	1	4	16	16	14	0.06	0.46	0.3	-2.8	A														

11144	SA10Hu95	1571_f_at	3	5	16	16	16	0.19	-0.93	0.6	-3.4	A														

11145	SA10Hu95	1572_s_at	5	4	16	16	14	0.31	-0.18	1.3	11.2	A														

11146	SA10Hu95	1573_at	5	4	16	16	14	0.31	0.88	1.3	2.9	A														

11147	SA10Hu95	1574_s_at	8	2	16	16	14	0.50	1.89	4.0	54.1	P														

11148	SA10Hu95	1575_at	6	2	16	16	15	0.38	0.89	3.0	17.1	A														

11149	SA10Hu95	1576_g_at	2	7	16	16	14	0.13	-1.68	0.3	-156.1	A														

11150	SA10Hu95	1577_at	4	3	16	16	13	0.25	1.40	1.3	2.1	A														

11151	SA10Hu95	1578_g_at	7	2	16	16	14	0.44	1.79	3.5	56.5	P														

11152	SA10Hu95	1579_at	4	7	16	16	14	0.25	-0.21	0.6	-39.9	A														

11153	SA10Hu95	1580_f_at	2	9	16	16	13	0.13	-2.18	0.2	-51.0	A														

11154	SA10Hu95	1581_s_at	5	2	16	16	14	0.31	1.81	2.5	70.3	A														

11155	SA10Hu95	1582_at	4	3	16	16	13	0.25	0.87	1.3	9.2	A														

11156	SA10Hu95	1583_at	10	3	16	16	15	0.63	2.29	3.3	110.6	P														

11157	SA10Hu95	1584_at	6	1	16	16	16	0.38	1.57	6.0	89.7	P														

11158	SA10Hu95	1585_at	2	2	16	16	15	0.13	-0.52	1.0	3.1	A														

11159	SA10Hu95	1586_at	7	3	16	16	14	0.44	1.20	2.3	59.9	A														

11160	SA10Hu95	1587_at	7	3	16	16	14	0.44	1.03	2.3	-63.4	A														

11161	SA10Hu95	1563_s_at	13	2	16	16	15	0.81	4.73	6.5	501.6	P														

11162	SA10Hu95	1564_at	10	0	16	16	15	0.63	3.41	Undef	401.4	P														

11163	SA10Hu95	1565_s_at	8	3	16	16	14	0.50	0.48	2.7	61.6	A														

11164	SA10Hu95	1566_at	6	6	16	16	14	0.38	1.64	1.0	18.7	A														

11165	SA10Hu95	1567_at	7	3	16	16	15	0.44	1.01	2.3	88.1	A														

11166	SA10Hu95	1545_g_at	4	2	16	16	16	0.25	-0.15	2.0	12.9	A														

11167	SA10Hu95	1546_at	4	4	16	16	14	0.25	0.44	1.0	11.5	A														

11168	SA10Hu95	1547_at	4	6	16	16	14	0.25	0.36	0.7	-122.5	A														

11169	SA10Hu95	1548_s_at	4	3	16	16	14	0.25	2.45	1.3	57.2	A														

11170	SA10Hu95	1549_s_at	6	4	16	16	14	0.38	0.72	1.5	11.4	A														

11171	SA10Hu95	1550_at	12	1	16	16	15	0.75	4.42	12.0	484.0	P														

11172	SA10Hu95	1551_g_at	12	1	16	16	15	0.75	3.26	12.0	698.7	P														

11173	SA10Hu95	1552_i_at	7	4	14	14	13	0.50	1.72	1.8	44.0	A														

11174	SA10Hu95	1553_r_at	2	1	11	11	10	0.18	0.03	2.0	40.3	A														

11175	SA10Hu95	1554_f_at	5	3	16	16	14	0.31	0.76	1.7	78.4	A														

11176	SA10Hu95	1555_f_at	7	3	16	16	13	0.44	0.53	2.3	22.4	A														

11177	SA10Hu95	1556_at	15	0	16	16	16	0.94	7.47	Undef	1355.1	P														

11178	SA10Hu95	1557_at	6	2	16	16	15	0.38	0.54	3.0	1.4	A														

11179	SA10Hu95	1558_g_at	10	0	16	16	16	0.63	4.02	Undef	103.1	P														

11180	SA10Hu95	1559_at	0	5	16	16	15	0.00	-1.00	0.0	-56.4	A														

11181	SA10Hu95	1560_g_at	5	4	16	16	15	0.31	0.41	1.3	5.4	A														

11182	SA10Hu95	1561_at	5	3	16	16	14	0.31	0.53	1.7	-8.0	A														

11183	SA10Hu95	1562_g_at	3	7	16	16	15	0.19	-0.63	0.4	-31.0	A														

11184	SA10Hu95	1543_at	5	5	16	16	15	0.31	-0.26	1.0	5.6	A														

11185	SA10Hu95	1544_at	5	2	16	16	16	0.31	1.38	2.5	39.4	A														

11186	SA10Hu95	1522_at	3	7	16	16	15	0.19	-0.15	0.4	-46.2	A														

11187	SA10Hu95	1523_g_at	13	0	16	16	14	0.81	4.57	Undef	326.8	P														

11188	SA10Hu95	1524_at	11	0	16	16	16	0.69	2.46	Undef	258.1	P														

11189	SA10Hu95	1525_s_at	5	7	16	16	15	0.31	-0.55	0.7	-26.4	A														

11190	SA10Hu95	1526_i_at	1	3	6	6	6	0.17	-0.44	0.3	4.3	A														

11191	SA10Hu95	1527_s_at	9	1	16	16	15	0.56	2.27	9.0	47.9	P														

11192	SA10Hu95	1528_at	4	4	16	16	15	0.25	0.01	1.0	-16.3	A														

11193	SA10Hu95	1529_at	9	2	16	16	15	0.56	2.13	4.5	82.7	P														

11194	SA10Hu95	1530_g_at	5	0	16	16	16	0.31	2.31	Undef	11.5	A														

11195	SA10Hu95	1531_at	3	1	16	16	15	0.19	1.22	3.0	12.4	A														

11196	SA10Hu95	1532_g_at	6	2	16	16	16	0.38	1.31	3.0	38.3	P														

11197	SA10Hu95	1533_at	7	4	16	16	15	0.44	1.19	1.8	35.6	A														

11198	SA10Hu95	1534_at	6	5	16	16	14	0.38	0.36	1.2	0.9	A														

11199	SA10Hu95	1535_at	3	5	16	16	15	0.19	-0.84	0.6	-130.9	A														

11200	SA10Hu95	1536_at	5	4	16	16	15	0.31	0.34	1.3	4.4	A														

11201	SA10Hu95	1537_at	2	7	16	16	14	0.13	-1.53	0.3	-53.2	A														

11202	SA10Hu95	1538_s_at	2	6	16	16	16	0.13	-2.22	0.3	-35.3	A														

11203	SA10Hu95	1539_at	4	6	16	16	14	0.25	-0.16	0.7	-6.2	A														

11204	SA10Hu95	1540_f_at	5	5	16	16	14	0.31	0.66	1.0	9.6	A														

11205	SA10Hu95	1541_f_at	6	4	16	16	14	0.38	-0.64	1.5	-36.7	A														

11206	SA10Hu95	1542_at	9	4	16	16	14	0.56	0.80	2.3	59.8	A														

11207	SA10Hu95	1521_at	14	0	16	16	16	0.88	5.66	Undef	1091.9	P														

11208	SA10Hu95	1500_at	10	2	16	16	15	0.63	1.63	5.0	36.3	P														

11209	SA10Hu95	1501_at	5	4	16	16	14	0.31	0.97	1.3	5.5	A														

11210	SA10Hu95	1502_s_at	6	2	16	16	15	0.38	1.06	3.0	87.6	M														

11211	SA10Hu95	1503_at	6	4	16	16	15	0.38	1.03	1.5	9.7	A														

11212	SA10Hu95	1504_s_at	2	10	16	16	14	0.13	-1.09	0.2	-36.7	A														

11213	SA10Hu95	1505_at	14	1	16	16	15	0.88	4.65	14.0	365.8	P														

11214	SA10Hu95	1506_at	6	3	16	16	14	0.38	0.99	2.0	118.6	A														

11215	SA10Hu95	1507_s_at	7	0	16	16	14	0.44	2.22	Undef	35.4	P														

11216	SA10Hu95	1508_at	6	7	16	16	15	0.38	0.63	0.9	22.0	A														

11217	SA10Hu95	1509_at	6	4	16	16	14	0.38	0.36	1.5	2.8	A														

11218	SA10Hu95	1510_g_at	5	3	16	16	14	0.31	0.48	1.7	15.5	A														

11219	SA10Hu95	1511_at	7	4	16	16	14	0.44	1.23	1.8	73.9	A														

11220	SA10Hu95	1512_at	16	0	16	16	15	1.00	7.42	Undef	510.1	P														

11221	SA10Hu95	1513_at	4	6	16	16	15	0.25	0.65	0.7	-27.5	A														

11222	SA10Hu95	1514_g_at	5	3	16	16	14	0.31	0.49	1.7	3.5	A														

11223	SA10Hu95	1515_at	13	0	16	16	16	0.81	3.91	Undef	264.5	P														

11224	SA10Hu95	1516_g_at	13	0	16	16	16	0.81	5.39	Undef	492.8	P														

11225	SA10Hu95	1517_at	7	5	16	16	14	0.44	0.67	1.4	127.8	A														

11226	SA10Hu95	1518_at	4	5	16	16	14	0.25	-0.31	0.8	-93.1	A														

11227	SA10Hu95	1519_at	8	1	16	16	14	0.50	2.99	8.0	33.1	P														

11228	SA10Hu95	1520_s_at	5	7	16	16	16	0.31	0.01	0.7	-43.9	A														

11229	SA10Hu95	1497_at	9	1	16	16	15	0.56	3.13	9.0	335.9	P														

11230	SA10Hu95	1498_at	7	5	16	16	14	0.44	0.80	1.4	50.4	A														

11231	SA10Hu95	1499_at	15	1	16	16	16	0.94	7.44	15.0	1837.4	P														

11232	SA10Hu95	1478_at	7	2	16	16	14	0.44	1.75	3.5	19.3	P														

11233	SA10Hu95	1479_g_at	5	4	16	16	15	0.31	0.39	1.3	6.2	A														

11234	SA10Hu95	1480_at	11	2	16	16	15	0.69	3.60	5.5	144.7	P														

11235	SA10Hu95	1481_at	3	2	16	16	15	0.19	0.45	1.5	-1.5	A														

11236	SA10Hu95	1482_g_at	5	5	16	16	15	0.31	-0.15	1.0	-0.5	A														

11237	SA10Hu95	1483_at	7	2	16	16	15	0.44	1.65	3.5	84.7	P														

11238	SA10Hu95	1484_at	8	1	16	16	14	0.50	1.33	8.0	30.1	P														

11239	SA10Hu95	1485_at	2	3	16	16	15	0.13	0.02	0.7	-6.7	A														

11240	SA10Hu95	1486_at	9	3	16	16	16	0.56	4.00	3.0	118.4	P														

11241	SA10Hu95	1487_at	13	2	16	16	15	0.81	4.80	6.5	427.9	P														

11242	SA10Hu95	1488_at	12	1	16	16	14	0.75	4.42	12.0	156.7	P														

11243	SA10Hu95	1489_s_at	2	8	16	16	14	0.13	-0.90	0.3	-102.2	A														

11244	SA10Hu95	1490_at	5	3	16	16	15	0.31	-0.31	1.7	-14.5	A														

11245	SA10Hu95	1491_at	2	6	16	16	15	0.13	-1.24	0.3	-8.7	A														

11246	SA10Hu95	1492_f_at	8	2	16	16	15	0.50	1.89	4.0	129.4	P														

11247	SA10Hu95	1493_r_at	3	2	16	16	16	0.19	0.17	1.5	-6.2	A														

11248	SA10Hu95	1494_f_at	9	2	16	16	15	0.56	2.15	4.5	191.4	P														

11249	SA10Hu95	1495_at	7	3	16	16	15	0.44	1.61	2.3	33.1	A														

11250	SA10Hu95	1496_at	11	0	16	16	15	0.69	4.07	Undef	314.1	P														

11251	SA10Hu95	1477_s_at	6	6	16	16	14	0.38	0.75	1.0	170.6	A														

11252	SA10Hu95	1455_f_at	5	2	16	16	15	0.31	0.70	2.5	73.0	A														

11253	SA10Hu95	1456_s_at	15	0	16	16	16	0.94	7.79	Undef	900.9	P														

11254	SA10Hu95	1457_at	13	0	16	16	16	0.81	7.02	Undef	1019.4	P														

11255	SA10Hu95	1458_at	8	6	16	16	14	0.50	0.34	1.3	-149.2	A														

11256	SA10Hu95	1459_at	5	3	16	16	15	0.31	0.77	1.7	48.3	A														

11257	SA10Hu95	1460_g_at	9	2	16	16	15	0.56	2.85	4.5	66.2	P														

11258	SA10Hu95	1461_at	11	1	16	16	16	0.69	4.28	11.0	450.7	P														

11259	SA10Hu95	1462_s_at	4	6	16	16	16	0.25	-0.48	0.7	-232.6	A														

11260	SA10Hu95	1463_at	13	0	16	16	15	0.81	5.06	Undef	191.0	P														

11261	SA10Hu95	1464_at	10	2	16	16	14	0.63	2.26	5.0	153.4	P														

11262	SA10Hu95	1465_s_at	4	3	16	16	14	0.25	0.19	1.3	3.6	A														

11263	SA10Hu95	1466_s_at	3	6	16	16	14	0.19	-2.21	0.5	-40.8	A														

11264	SA10Hu95	1467_at	7	0	16	16	15	0.44	2.45	Undef	37.5	P														

11265	SA10Hu95	1468_at	14	0	16	16	16	0.88	6.57	Undef	1795.9	P														

