<U866D> \xB5\xF0 |1 # 虭->叼
<U578D> \xD7\xD4 |1 # 垍->自
<U87D6> \xCB\xB9 |1 # 蟖->斯
<U8E01> \xEB\xD6 |1 # 踁->胫
<U811B> \xEB\xD6 |1 # 脛->胫
<U703C> \xC8\xC1 |1 # 瀼->攘
<U5FC2> \xF6\xC4 |1 # 忂->瞿
<U4F93> \xC2\xC9 |1 # 侓->律
<U50A4> \xD4\xD8 |1 # 傤->载
<U8F09> \xD4\xD8 |1 # 載->载
<U97B3> \xCC\xA4 |1 # 鞳->踏
<U747D> \xB4\xD3 |1 # 瑽->从
<U64EA> \xD1\xB9 |1 # 擪->压
<U707A> \xEC\xC7 |1 # 灺->烨
<U70A7> \xEC\xC7 |1 # 炧->烨
<U71C1> \xEC\xC7 |1 # 燁->烨
<U7217> \xEC\xC7 |1 # 爗->烨
<U931E> \xB4\xBE |1 # 錞->淳
<U7C03> \xD2\xC6 |1 # 簃->移
<U5640> \xC5\xE7 |1 # 噀->喷
<U5AB1> \xD2\xA1 |1 # 媱->摇
<U9520> \xB2\xFD |1 # 锠->昌
<U9329> \xB2\xFD |1 # 錩->昌
<U9D03> \xBE\xF7 |1 # 鴃->诀
<U6112> \xED\xAC |1 # 愒->憩
<U6187> \xED\xAC |1 # 憇->憩
<U7B00> \xC3\xA2 |1 # 笀->芒
<U7264> \xC3\xA2 |1 # 牤->芒
<U5350> \xCD\xF2 |1 # 卐->万
<U842C> \xCD\xF2 |1 # 萬->万
<U77FC> \xB8\xDC |1 # 矼->杠
<U6CC7> \xD9\xA4 |1 # 泇->伽
<U6E4B> \xCE\xB0 |1 # 湋->伟
<U9A66> \xCB\xAA |1 # 驦->霜
<U9A3B> \xCB\xAC |1 # 騻->爽
<U9A4C> \xCB\xE0 |1 # 驌->肃
<U6A1B> \xBE\xC0 |1 # 樛->纠
<U9137> \xDB\xBA |1 # 鄷->酆
<U7B55> \xD0\xD0 |1 # 筕->行
<U75D7> \xC3\xBF |1 # 痗->每
